,Stichtag,Amtlicher Regionalschlüssel (ARS)__Code,Einwohner,Personen unter 18 Jahren,Personen 18 - 29 Jahre,Personen 30 - 49 Jahre,Personen 50 - 64 Jahre,Personen 65 Jahre und älter,Ausländeranteil,Durchschnittliche Haushaltsgröße,Durchschnittliche Nettokaltmiete/qm,Blockheizung,Etagenheizung,Fernheizung,Einzel-/ Mehrraumöfen,keine Heizung,Zentralheizung,Fernwärme,Gas,Holz/Holzpellets,Heizöl,Kohle,Solar/Geothermie/Wärmepumpe,Strom,kein Energieträger,Biomasse/Biogas,Leerstandsquote,Eigentümerquote,Gebäude vor 1919,Gebäude ab 1919 bis 1948,Gebäude ab 1949 bis 1978,Gebäude ab 1979 bis 1990,Gebäude ab 1991 bis 2000,Gebäude ab 2001 bis 2010,Gebäude ab 2011 bis 2019,Gebäude ab 2020 und später,Fläche__qkm,Einwohnerdichte
361,2022-05-15,16053,110369.0,17762.0,19404.0,29430.0,18988.0,24784.0,12306.0,1.9,7.01,202.0,4422.0,32417.0,408.0,117.0,24946.0,32417.0,27365.0,396.0,829.0,92.0,997.0,295.0,117.0,7.0,2.9,21.4,3187.0,4511.0,2077.0,1060.0,2122.0,1678.0,1108.0,161.0,,
362,2022-05-15,16061,98861.0,17062.0,8514.0,24909.0,23133.0,25236.0,4128.0,2.3,5.29,513.0,2397.0,7646.0,1938.0,520.0,34347.0,7646.0,28591.0,3164.0,4887.0,235.0,1135.0,1166.0,520.0,19.0,6.2,60.6,6746.0,4553.0,5510.0,4182.0,3760.0,2097.0,1658.0,447.0,,
363,2022-05-15,16062,81415.0,12437.0,7592.0,18556.0,19882.0,22953.0,4438.0,2.0,5.2,404.0,5866.0,6387.0,1579.0,714.0,30340.0,6387.0,29574.0,1735.0,4767.0,451.0,567.0,568.0,714.0,539.0,7.4,47.5,5826.0,6187.0,4111.0,2186.0,2791.0,1153.0,732.0,207.0,,
364,2022-05-15,16063,156674.0,23987.0,13537.0,37517.0,39050.0,42583.0,8931.0,2.1,5.45,817.0,7987.0,13015.0,3310.0,1359.0,58004.0,13015.0,45254.0,5143.0,15866.0,626.0,1736.0,1457.0,1359.0,37.0,8.0,53.2,10612.0,10065.0,9414.0,4600.0,6325.0,2593.0,1792.0,467.0,,
365,2022-05-15,16064,100069.0,16538.0,8577.0,23481.0,24736.0,26739.0,4729.0,2.1,5.09,195.0,5312.0,8852.0,2674.0,1071.0,36481.0,8852.0,31530.0,2955.0,7155.0,497.0,1150.0,1349.0,1071.0,26.0,9.5,54.9,9367.0,6122.0,5058.0,3512.0,3582.0,1730.0,1375.0,381.0,,
366,2022-05-15,16065,72556.0,10575.0,5766.0,16408.0,18751.0,21053.0,2686.0,2.0,4.94,372.0,2597.0,6008.0,3676.0,1255.0,26977.0,6008.0,17845.0,2657.0,10220.0,908.0,462.0,1466.0,1255.0,58.0,10.0,60.3,7903.0,5437.0,5677.0,3044.0,2468.0,935.0,617.0,189.0,,
367,2022-05-15,16066,121525.0,18046.0,10561.0,28320.0,30570.0,34025.0,6106.0,2.1,5.23,633.0,7126.0,7506.0,3806.0,1485.0,45241.0,7506.0,31791.0,5186.0,15986.0,578.0,1532.0,1718.0,1485.0,4.0,7.7,60.6,10827.0,9016.0,7469.0,4583.0,4672.0,1899.0,1315.0,359.0,,
368,2022-05-15,16067,136959.0,21372.0,12968.0,33399.0,33380.0,35843.0,10853.0,2.1,5.39,1205.0,8436.0,13587.0,3065.0,1266.0,43889.0,13587.0,43925.0,2686.0,6379.0,793.0,1461.0,1342.0,1266.0,6.0,5.7,49.7,11176.0,7227.0,5624.0,3872.0,5615.0,2267.0,1330.0,426.0,,
369,2022-05-15,16068,67792.0,10814.0,5538.0,16342.0,17071.0,18030.0,2742.0,2.1,5.35,922.0,1484.0,8267.0,3891.0,851.0,19863.0,8267.0,10234.0,1733.0,9954.0,924.0,929.0,2313.0,851.0,60.0,6.4,62.2,6679.0,4585.0,3994.0,2257.0,2964.0,1164.0,767.0,248.0,,
370,2022-05-15,16069,61411.0,9314.0,4865.0,15186.0,15745.0,16297.0,2538.0,2.1,5.07,259.0,2238.0,1654.0,2725.0,837.0,23793.0,1654.0,13609.0,4318.0,8577.0,523.0,671.0,1300.0,837.0,14.0,7.2,65.8,6160.0,3719.0,3700.0,2439.0,2634.0,960.0,769.0,232.0,,
371,2022-05-15,16070,106164.0,16286.0,10868.0,25287.0,25004.0,28717.0,7626.0,2.0,5.61,773.0,6358.0,12814.0,2619.0,809.0,35752.0,12814.0,35366.0,3038.0,4009.0,639.0,1336.0,1072.0,809.0,39.0,6.6,47.1,9084.0,5834.0,4180.0,2544.0,4200.0,1803.0,1324.0,393.0,,
372,2022-05-15,16071,82691.0,14373.0,6624.0,20355.0,20315.0,21021.0,4279.0,2.1,5.4,1504.0,3685.0,4068.0,2806.0,720.0,29766.0,4068.0,23582.0,2438.0,8126.0,818.0,1363.0,1419.0,720.0,18.0,7.7,58.0,7955.0,4283.0,3731.0,2462.0,4343.0,1512.0,1292.0,370.0,,
373,2022-05-15,16072,56251.0,7709.0,4824.0,13016.0,14306.0,16389.0,3636.0,2.0,5.2,270.0,3557.0,4834.0,1779.0,622.0,20926.0,4834.0,19936.0,2492.0,3030.0,285.0,306.0,472.0,622.0,14.0,9.5,57.4,5903.0,4278.0,2910.0,1415.0,1867.0,697.0,345.0,121.0,,
374,2022-05-15,16073,101106.0,14278.0,7750.0,22662.0,25901.0,30514.0,3498.0,2.0,5.27,512.0,5379.0,11223.0,3088.0,1127.0,36582.0,11223.0,29426.0,5455.0,7996.0,692.0,848.0,1123.0,1127.0,22.0,8.5,50.2,9554.0,6524.0,5681.0,2847.0,3026.0,1238.0,866.0,199.0,,
375,2022-05-15,16074,83347.0,13124.0,6708.0,19763.0,20803.0,22949.0,3169.0,2.1,5.28,587.0,2450.0,8439.0,2400.0,594.0,29166.0,8439.0,19380.0,3670.0,8523.0,565.0,1380.0,1053.0,594.0,31.0,6.6,55.9,8195.0,3597.0,4221.0,2480.0,3650.0,1396.0,1034.0,296.0,,
376,2022-05-15,16075,78378.0,11830.0,6376.0,17957.0,20057.0,22156.0,3389.0,2.1,5.24,764.0,2842.0,5506.0,3167.0,1412.0,30629.0,5506.0,18778.0,6047.0,10065.0,689.0,695.0,1099.0,1412.0,32.0,11.1,58.9,9362.0,5123.0,4288.0,2614.0,2644.0,1036.0,648.0,235.0,,
377,2022-05-15,16076,95217.0,13751.0,6630.0,20522.0,24675.0,29637.0,3078.0,2.0,4.67,2155.0,4061.0,2889.0,3673.0,1240.0,41699.0,2889.0,28370.0,4011.0,15358.0,1088.0,1265.0,1424.0,1240.0,62.0,11.4,53.8,11640.0,5431.0,4246.0,2785.0,3959.0,1406.0,690.0,191.0,,
378,2022-05-15,16077,87387.0,12249.0,6544.0,18622.0,22186.0,27792.0,3971.0,1.9,5.04,2356.0,3255.0,13000.0,2374.0,1870.0,32102.0,13000.0,28392.0,1497.0,7470.0,658.0,766.0,1232.0,1870.0,79.0,14.6,40.8,9245.0,4674.0,3899.0,2251.0,2551.0,931.0,610.0,198.0,,
